dt,temp,humidity,feels_like,rain_1h,weather_code,pressure,grnd_level,clouds_all,wind_speed
2023-01-14T14:00,12.2,91,10.0,0.10,51,1025.3,1001.9,100,17.3
2023-01-14T15:00,12.6,91,10.1,0.30,51,1024.9,1001.6,100,19.9
2023-01-14T16:00,12.8,90,10.4,0.10,51,1024.5,1001.2,100,19.0
2023-01-14T17:00,12.7,91,10.8,0.00,3,1024.2,1000.9,100,15.5
2023-01-14T18:00,12.5,92,10.6,0.10,51,1024.2,1000.9,100,16.1
2023-01-14T19:00,12.3,94,9.6,0.10,51,1024.3,1001.0,100,21.3
2023-01-14T20:00,12.2,94,9.7,0.20,51,1024.5,1001.1,100,20.1
2023-01-14T21:00,11.7,96,9.5,0.40,51,1024.4,1001.0,98,17.7
2023-01-14T22:00,12.0,96,10.0,0.00,3,1023.9,1000.5,100,16.4
2023-01-14T23:00,12.3,93,10.0,0.10,51,1023.6,1000.3,100,18.0
2023-01-15T00:00,11.7,95,9.5,0.40,51,1023.5,1000.1,100,17.2
2023-01-15T01:00,12.0,94,8.9,0.40,51,1023.0,999.7,100,24.2
2023-01-15T02:00,11.2,86,7.8,0.40,51,1023.5,1000.1,100,21.2
2023-01-15T03:00,9.4,80,5.5,0.00,3,1024.6,1001.0,100,20.4
2023-01-15T04:00,8.7,79,4.9,0.00,3,1025.2,1001.5,100,18.3
2023-01-15T05:00,8.1,79,4.7,0.00,3,1025.8,1002.1,91,14.5
2023-01-15T06:00,7.9,80,4.5,0.00,2,1026.4,1002.7,73,14.1
2023-01-15T07:00,7.0,84,4.0,0.00,1,1027.7,1003.8,46,11.3
2023-01-15T08:00,5.6,89,3.2,0.00,0,1028.3,1004.3,6,6.9
2023-01-15T09:00,6.8,86,4.4,0.00,0,1029.1,1005.2,3,8.1
2023-01-15T10:00,8.6,78,6.1,0.00,0,1030.1,1006.3,3,9.0
2023-01-15T11:00,9.7,70,6.6,0.00,1,1030.4,1006.7,30,12.8
2023-01-15T12:00,10.3,61,7.0,0.00,0,1030.0,1006.4,8,11.8
2023-01-15T13:00,10.8,57,7.1,0.00,2,1029.1,1005.5,64,14.2
2023-01-15T14:00,10.9,54,7.0,0.00,3,1028.5,1005.0,82,15.0
2023-01-15T15:00,10.5,54,6.4,0.00,2,1028.3,1004.7,61,16.0
2023-01-15T16:00,10.2,55,6.3,0.00,3,1028.2,1004.6,87,14.3
2023-01-15T17:00,9.2,61,6.0,0.00,3,1028.5,1004.8,100,9.6
2023-01-15T18:00,8.8,65,5.9,0.00,3,1028.3,1004.6,100,8.3
2023-01-15T19:00,8.7,67,6.1,0.00,3,1028.1,1004.4,100,6.6
2023-01-15T20:00,9.0,65,6.0,0.00,3,1027.7,1004.0,100,9.7
2023-01-15T21:00,9.7,64,6.1,0.00,3,1027.1,1003.5,100,14.4
2023-01-15T22:00,10.3,64,6.2,0.00,3,1026.5,1003.0,100,18.4
2023-01-15T23:00,10.1,74,6.2,0.30,51,1025.9,1002.3,100,19.8
2023-01-16T00:00,9.8,80,5.8,0.40,51,1024.9,1001.3,100,21.7
2023-01-16T01:00,10.3,84,6.2,0.30,51,1023.7,1000.2,100,23.7
2023-01-16T02:00,10.6,85,6.4,0.50,53,1022.4,999.0,100,25.6
2023-01-16T03:00,10.6,89,6.4,0.80,53,1021.7,998.3,100,27.1
2023-01-16T04:00,10.9,90,7.3,0.50,53,1021.3,997.9,100,23.9
2023-01-16T05:00,10.9,86,7.3,0.40,51,1020.5,997.1,100,22.8
2023-01-16T06:00,11.0,91,7.1,0.50,53,1020.2,996.9,100,26.2
2023-01-16T07:00,11.2,89,7.7,0.40,51,1020.1,996.8,100,23.3
2023-01-16T08:00,11.2,90,7.8,0.70,53,1019.8,996.5,100,23.5
2023-01-16T09:00,11.3,92,7.5,0.40,51,1019.8,996.5,100,26.5
2023-01-16T10:00,11.5,92,7.6,0.80,53,1019.6,996.3,100,27.9
2023-01-16T11:00,11.9,91,8.3,0.60,53,1019.1,995.8,100,26.0
2023-01-16T12:00,11.9,94,8.1,0.80,53,1017.9,994.7,100,28.1
2023-01-16T13:00,11.6,95,7.7,1.10,55,1016.9,993.7,100,28.8
2023-01-16T14:00,11.4,95,7.2,1.40,61,1015.6,992.4,100,30.3
2023-01-16T15:00,11.4,94,7.0,1.00,55,1014.5,991.3,100,31.0
2023-01-16T16:00,11.3,94,6.7,1.50,61,1014.0,990.8,100,32.4
2023-01-16T17:00,11.2,95,6.8,2.60,63,1013.4,990.2,100,31.7
2023-01-16T18:00,11.6,93,7.5,1.10,55,1012.6,989.5,100,29.7
2023-01-16T19:00,11.6,89,7.2,0.60,53,1012.5,989.4,94,29.6
2023-01-16T20:00,11.2,89,7.0,1.50,61,1011.7,988.6,100,28.5
2023-01-16T21:00,11.4,91,7.3,2.80,63,1010.3,987.2,100,28.9
2023-01-16T22:00,11.7,92,7.1,4.10,63,1009.3,986.3,100,33.0
2023-01-16T23:00,12.1,93,7.4,3.40,63,1008.6,985.6,100,34.6
2023-01-17T00:00,11.9,93,8.1,1.70,61,1008.1,985.1,100,27.5
2023-01-17T01:00,11.3,93,8.0,0.50,53,1007.8,984.8,100,23.3
2023-01-17T02:00,11.4,85,8.0,0.70,53,1007.1,984.1,38,22.0
2023-01-17T03:00,10.4,87,7.0,0.20,51,1007.4,984.3,30,20.4
2023-01-17T04:00,10.3,79,6.7,0.10,51,1007.3,984.2,32,19.8
2023-01-17T05:00,9.4,76,5.4,0.10,51,1007.9,984.7,43,20.2
2023-01-17T06:00,8.7,78,4.5,0.00,2,1008.4,985.1,60,20.8
2023-01-17T07:00,8.4,75,4.2,0.10,51,1009.0,985.7,62,19.7
2023-01-17T08:00,7.9,76,3.9,0.00,3,1009.3,985.9,100,17.2
2023-01-17T09:00,7.9,74,3.7,0.10,51,1010.0,986.6,100,18.6
2023-01-17T10:00,8.5,76,4.1,0.90,53,1010.0,986.7,98,21.4
2023-01-17T11:00,8.3,79,4.1,0.90,53,1010.4,987.1,89,20.3
2023-01-17T12:00,8.8,78,5.4,1.00,55,1009.4,986.1,74,15.5
2023-01-17T13:00,8.8,72,4.7,0.60,53,1008.4,985.1,88,19.0
2023-01-17T14:00,7.3,79,2.9,1.30,61,1008.5,985.1,100,20.5
2023-01-17T15:00,7.3,73,2.4,0.20,51,1008.3,984.9,59,21.8
2023-01-17T16:00,7.0,76,1.9,0.90,53,1008.5,985.1,73,23.7
2023-01-17T17:00,6.5,76,2.1,0.00,2,1008.7,985.3,76,19.0
2023-01-17T18:00,6.1,77,1.8,0.10,51,1009.0,985.5,80,17.5
2023-01-17T19:00,5.4,86,1.3,1.40,73,1009.3,985.7,100,17.8
2023-01-17T20:00,5.4,84,1.3,0.30,51,1009.3,985.7,100,17.2
2023-01-17T21:00,5.4,83,1.3,0.10,51,1009.6,986.0,100,17.0
2023-01-17T22:00,4.6,87,0.3,0.90,71,1010.0,986.4,83,18.5
2023-01-17T23:00,3.8,86,0.3,0.50,71,1010.6,986.9,100,11.4
2023-01-18T00:00,4.7,84,1.6,0.70,73,1010.2,986.6,100,9.4
2023-01-18T01:00,5.0,84,1.3,1.10,71,1010.1,986.5,100,14.1
2023-01-18T02:00,5.3,89,1.5,1.40,61,1010.2,986.6,100,15.8
2023-01-18T03:00,5.6,87,1.5,0.30,51,1011.0,987.4,59,17.8
2023-01-18T04:00,5.9,84,2.0,0.00,3,1011.7,988.1,82,16.2
2023-01-18T05:00,5.2,85,1.7,0.00,2,1012.6,989.0,68,12.9
2023-01-18T06:00,4.6,88,1.6,0.00,2,1013.6,989.9,66,8.9
2023-01-18T07:00,3.7,91,1.0,0.00,2,1014.5,990.7,56,7.2
2023-01-18T08:00,2.2,93,-0.6,0.00,2,1015.5,991.5,56,6.4
2023-01-18T09:00,4.6,89,2.0,0.10,51,1016.6,992.8,53,6.6
2023-01-18T10:00,6.1,83,3.5,0.00,1,1017.5,993.8,48,7.0
2023-01-18T11:00,7.6,73,4.1,0.00,1,1018.2,994.6,44,13.4
2023-01-18T12:00,7.9,70,4.7,0.00,2,1018.8,995.2,74,10.9
2023-01-18T13:00,8.5,63,4.4,0.10,51,1018.7,995.2,68,16.1
2023-01-18T14:00,7.7,72,3.5,0.30,51,1018.8,995.2,86,18.3
2023-01-18T15:00,7.9,75,4.3,0.10,51,1019.3,995.7,30,14.8
2023-01-18T16:00,8.1,75,4.0,0.40,51,1019.9,996.3,22,18.4
2023-01-18T17:00,6.8,75,3.3,0.10,51,1020.9,997.2,38,12.6
2023-01-18T18:00,5.1,84,2.4,0.00,0,1022.0,998.1,6,7.2
2023-01-18T19:00,4.1,87,1.5,0.00,0,1022.8,998.8,8,6.4
2023-01-18T20:00,2.4,90,-0.8,0.00,0,1023.4,999.3,11,8.4
2023-01-18T21:00,1.9,89,-1.4,0.00,0,1024.1,999.9,10,8.8
2023-01-18T22:00,4.7,78,1.9,0.00,0,1024.6,1000.6,5,6.0
2023-01-18T23:00,4.5,79,2.1,0.00,0,1024.8,1000.8,1,3.1
2023-01-19T00:00,2.2,89,-1.3,0.00,0,1024.9,1000.7,2,10.1
2023-01-19T01:00,2.4,84,-1.0,0.00,0,1025.0,1000.8,16,8.8
2023-01-19T02:00,5.0,75,2.7,0.00,3,1025.1,1001.1,97,2.7
2023-01-19T03:00,2.9,85,0.7,0.00,2,1025.3,1001.2,70,1.8
2023-01-19T04:00,5.0,75,2.6,0.00,3,1025.3,1001.3,100,3.1
2023-01-19T05:00,4.2,87,1.9,0.00,3,1025.2,1001.2,100,3.3
2023-01-19T06:00,4.9,84,2.8,0.00,3,1025.0,1001.0,100,3.0
2023-01-19T07:00,5.0,90,2.9,0.10,51,1025.1,1001.1,100,3.6
2023-01-19T08:00,5.2,92,3.0,0.00,3,1025.1,1001.2,100,5.9
2023-01-19T09:00,5.9,93,3.5,0.10,51,1025.1,1001.2,100,8.0
2023-01-19T10:00,6.8,91,4.8,0.10,51,1025.1,1001.3,100,6.6
2023-01-19T11:00,8.0,91,6.1,0.10,51,1024.8,1001.1,100,7.2
2023-01-19T12:00,8.5,92,6.2,0.20,51,1023.6,1000.0,100,11.5
2023-01-19T13:00,9.5,90,7.2,1.50,61,1022.3,998.8,100,12.3
2023-01-19T14:00,9.9,90,7.4,2.30,61,1021.2,997.7,100,14.5
2023-01-19T15:00,10.3,91,7.5,2.50,63,1020.3,996.9,100,17.3
2023-01-19T16:00,10.5,92,7.6,2.70,63,1019.9,996.5,100,18.8
2023-01-19T17:00,10.8,92,8.1,1.70,61,1019.9,996.5,100,17.8
2023-01-19T18:00,11.0,92,8.4,1.00,55,1020.0,996.7,100,17.7
2023-01-19T19:00,11.2,92,8.8,0.30,51,1020.2,996.9,100,17.1
2023-01-19T20:00,11.2,93,9.1,0.20,51,1020.4,997.1,100,15.3
2023-01-19T21:00,11.3,93,9.3,0.20,51,1020.6,997.3,100,14.3
2023-01-19T22:00,11.3,93,9.5,0.10,51,1020.7,997.4,100,13.6
2023-01-19T23:00,11.4,93,9.7,0.10,51,1020.9,997.6,100,12.3
2023-01-20T00:00,11.3,95,9.7,0.10,51,1021.0,997.7,100,12.6
2023-01-20T01:00,11.4,95,9.8,0.00,3,1020.8,997.5,100,12.1
2023-01-20T02:00,11.5,94,9.9,0.10,51,1020.9,997.6,100,12.7
2023-01-20T03:00,11.7,94,10.0,0.10,51,1021.2,997.9,91,13.2
2023-01-20T04:00,11.5,94,10.1,0.00,3,1021.1,997.8,99,10.4
2023-01-20T05:00,10.6,95,9.7,0.00,3,1021.3,997.9,100,5.7
2023-01-20T06:00,10.6,95,9.9,0.00,3,1021.6,998.2,100,4.3
2023-01-20T07:00,10.4,96,9.9,0.00,3,1022.1,998.7,100,3.6
2023-01-20T08:00,10.1,96,9.3,0.10,51,1022.7,999.2,92,4.5
2023-01-20T09:00,10.8,95,10.3,0.00,3,1023.4,1000.0,100,4.1
2023-01-20T10:00,11.9,93,11.6,0.00,3,1024.1,1000.7,100,4.0
2023-01-20T11:00,13.1,86,11.8,0.00,1,1024.6,1001.3,34,10.3
2023-01-20T12:00,13.7,83,12.4,0.00,3,1024.0,1000.8,82,10.9
2023-01-20T13:00,14.3,77,12.8,0.00,3,1023.3,1000.1,100,11.2
2023-01-20T14:00,14.4,75,12.2,0.10,51,1022.9,999.8,100,14.8
2023-01-20T15:00,13.3,82,11.5,0.10,51,1023.0,999.8,100,13.2
2023-01-20T16:00,13.0,85,11.5,0.00,3,1023.4,1000.1,100,11.5
2023-01-20T17:00,12.5,87,11.3,0.00,3,1023.5,1000.2,100,8.9
2023-01-20T18:00,11.7,91,10.8,0.00,3,1023.9,1000.5,100,6.9
2023-01-20T19:00,11.5,93,11.0,0.10,51,1024.2,1000.8,90,4.5
2023-01-20T20:00,11.2,95,10.5,0.00,3,1024.3,1000.9,100,5.6
2023-01-20T21:00,11.4,93,10.6,0.00,1,1024.4,1001.0,44,6.6
2023-01-20T22:00,10.0,95,9.1,0.00,2,1024.6,1001.1,52,5.6
2023-01-20T23:00,9.8,96,8.7,0.00,2,1024.7,1001.1,64,6.0
2023-01-21T00:00,11.2,95,10.4,0.00,3,1024.4,1001.0,95,7.1
2023-01-21T01:00,11.2,95,10.3,0.00,3,1024.2,1000.8,100,7.1
2023-01-21T02:00,11.1,94,10.1,0.00,2,1024.0,1000.6,69,7.9
2023-01-21T03:00,11.1,94,9.9,0.00,3,1024.2,1000.8,91,8.8
2023-01-21T04:00,11.2,94,10.0,0.00,2,1023.9,1000.5,76,8.7
2023-01-21T05:00,11.1,94,9.9,0.00,2,1023.8,1000.4,54,8.9
2023-01-21T06:00,10.9,94,9.6,0.00,3,1023.7,1000.3,91,9.3
2023-01-21T07:00,10.5,95,9.4,0.00,2,1024.1,1000.6,63,7.6
2023-01-21T08:00,10.2,95,9.1,0.00,1,1024.4,1000.9,33,7.3
2023-01-21T09:00,10.9,94,9.5,0.00,0,1024.7,1001.2,19,9.4
2023-01-21T10:00,12.6,85,11.0,0.00,0,1025.1,1001.8,3,11.7
2023-01-21T11:00,13.7,80,11.9,0.00,0,1025.2,1002.0,15,13.4
2023-01-21T12:00,14.2,73,11.9,0.00,0,1025.0,1001.8,16,14.8
2023-01-21T13:00,14.8,68,12.3,0.00,1,1024.3,1001.2,27,15.1
2023-01-21T14:00,15.0,66,12.4,0.00,1,1023.6,1000.5,25,15.5
2023-01-21T15:00,15.0,63,12.2,0.00,2,1023.5,1000.4,51,15.5
2023-01-21T16:00,14.4,67,12.2,0.00,2,1023.7,1000.5,52,12.7
2023-01-21T17:00,13.2,72,11.4,0.00,0,1024.0,1000.7,3,9.9
2023-01-21T18:00,11.1,76,9.0,0.00,0,1024.4,1001.0,12,9.2
2023-01-21T19:00,10.2,73,7.7,0.00,0,1024.9,1001.4,12,9.4
2023-01-21T20:00,9.4,75,6.9,0.00,0,1025.6,1002.0,0,8.6
2023-01-21T21:00,8.6,77,6.1,0.00,0,1026.2,1002.5,9,8.4
2023-01-21T22:00,7.4,82,5.0,0.00,0,1026.6,1002.8,0,7.4
2023-01-21T23:00,6.2,86,3.8,0.00,0,1026.9,1003.0,12,6.9
2023-01-22T00:00,5.3,88,2.8,0.00,0,1026.7,1002.7,8,7.1
2023-01-22T01:00,5.1,87,2.6,0.00,0,1026.8,1002.8,4,6.9
2023-01-22T02:00,4.8,87,2.3,0.00,0,1027.1,1003.1,1,6.4
2023-01-22T03:00,4.4,86,1.6,0.00,0,1027.7,1003.6,0,7.4
2023-01-22T04:00,4.6,77,1.6,0.00,0,1028.0,1003.9,0,7.3
2023-01-22T05:00,4.6,69,1.4,0.00,0,1028.5,1004.4,1,7.3
2023-01-22T06:00,4.5,67,1.1,0.00,0,1028.9,1004.8,0,8.3
2023-01-22T07:00,4.8,64,0.9,0.00,0,1029.0,1004.9,12,10.5
2023-01-22T08:00,4.3,66,0.7,0.00,1,1029.5,1005.4,30,8.6
2023-01-22T09:00,5.3,68,2.1,0.00,1,1030.7,1006.6,30,7.4
2023-01-22T10:00,7.2,68,4.5,0.00,1,1031.5,1007.6,30,5.8
2023-01-22T11:00,9.2,59,6.5,0.00,1,1031.1,1007.4,21,5.9
2023-01-22T12:00,10.5,53,8.2,0.00,1,1031.0,1007.4,28,2.9
2023-01-22T13:00,11.3,49,9.2,0.00,1,1030.4,1006.8,31,1.5
2023-01-22T14:00,11.7,47,9.6,0.00,1,1029.8,1006.3,21,0.7
2023-01-22T15:00,11.7,48,9.5,0.00,0,1029.5,1006.0,13,2.1
2023-01-22T16:00,11.4,53,8.9,0.00,0,1029.5,1006.0,14,4.8
2023-01-22T17:00,9.4,79,7.5,0.00,0,1029.5,1005.8,6,5.6
2023-01-22T18:00,9.5,68,7.1,0.00,0,1029.6,1005.9,4,6.1
2023-01-22T19:00,9.0,73,6.8,0.00,0,1029.9,1006.2,1,5.6
2023-01-22T20:00,8.1,77,6.2,0.00,0,1030.1,1006.3,0,3.6
2023-01-22T21:00,3.7,90,0.9,0.00,0,1030.0,1005.8,2,7.6
2023-01-22T22:00,3.3,89,0.6,0.00,0,1029.9,1005.7,2,6.3
2023-01-22T23:00,2.6,89,-0.2,0.00,0,1030.0,1005.7,5,5.7
2023-01-23T00:00,2.2,91,-0.7,0.00,0,1029.8,1005.5,2,6.8
2023-01-23T01:00,1.7,89,-1.2,0.00,0,1029.6,1005.2,0,5.5
2023-01-23T02:00,1.0,88,-2.1,0.00,0,1029.7,1005.3,0,6.4
2023-01-23T03:00,0.7,87,-2.5,0.00,0,1029.6,1005.2,0,6.4
2023-01-23T04:00,0.4,86,-3.0,0.00,0,1029.3,1004.8,0,7.0
2023-01-23T05:00,0.2,86,-3.0,0.00,0,1029.0,1004.5,1,6.0
2023-01-23T06:00,-0.2,88,-3.4,0.00,0,1028.3,1003.8,1,5.8
2023-01-23T07:00,-0.4,89,-3.7,0.00,0,1028.5,1004.0,0,6.2
2023-01-23T08:00,-0.8,89,-4.1,0.00,0,1028.6,1004.1,1,6.1
2023-01-23T09:00,2.2,81,-0.9,0.00,0,1028.7,1004.4,0,5.9
2023-01-23T10:00,5.6,77,3.4,0.00,0,1028.9,1004.9,0,3.0
2023-01-23T11:00,8.2,64,6.0,0.00,0,1028.6,1004.8,0,2.8
2023-01-23T12:00,10.0,56,7.5,0.00,0,1027.9,1004.3,3,4.2
2023-01-23T13:00,10.8,52,8.5,0.00,0,1026.9,1003.4,3,2.9
2023-01-23T14:00,11.2,51,9.0,0.00,0,1026.1,1002.6,8,2.7
2023-01-23T15:00,11.2,52,8.5,0.00,0,1025.6,1002.1,2,5.4
2023-01-23T16:00,10.7,53,7.9,0.00,0,1025.2,1001.7,0,6.9
2023-01-23T17:00,8.6,74,6.3,0.00,0,1025.1,1001.4,0,6.1
2023-01-23T18:00,5.8,73,2.8,0.00,0,1025.1,1001.2,0,7.9
2023-01-23T19:00,6.2,59,2.3,0.00,0,1025.4,1001.5,0,10.7
2023-01-23T20:00,4.9,63,1.2,0.00,0,1025.8,1001.8,0,9.8
2023-01-23T21:00,2.9,73,-0.5,0.00,0,1026.0,1001.8,0,7.1
2023-01-23T22:00,1.3,80,-2.1,0.00,0,1026.1,1001.8,0,7.2
2023-01-23T23:00,1.0,80,-2.4,0.00,0,1026.5,1002.2,0,7.3
2023-01-24T00:00,1.3,80,-2.6,0.00,0,1026.6,1002.3,0,10.5
2023-01-24T01:00,1.4,78,-2.0,0.00,0,1026.3,1002.0,0,6.6
2023-01-24T02:00,0.5,83,-2.9,0.00,0,1026.7,1002.3,0,6.8
2023-01-24T03:00,-0.9,86,-4.6,0.00,0,1027.2,1002.7,0,8.5
2023-01-24T04:00,-0.8,84,-4.5,0.00,0,1027.1,1002.6,0,7.9
2023-01-24T05:00,-1.1,84,-4.7,0.00,0,1027.4,1002.9,0,7.3
2023-01-24T06:00,-1.3,85,-4.8,0.00,0,1027.2,1002.6,0,6.6
2023-01-24T07:00,-1.3,84,-4.9,0.00,0,1027.8,1003.2,0,6.8
2023-01-24T08:00,-1.7,84,-5.4,0.00,0,1028.1,1003.5,0,7.7
2023-01-24T09:00,1.9,77,-1.4,0.00,0,1028.6,1004.3,0,6.5
2023-01-24T10:00,5.1,71,2.4,0.00,0,1028.9,1004.9,2,4.4
2023-01-24T11:00,7.3,69,5.2,0.00,0,1028.8,1005.0,0,2.5
2023-01-24T12:00,9.4,65,7.1,0.00,0,1027.6,1003.9,0,4.8
2023-01-24T13:00,10.3,59,8.0,0.00,0,1026.8,1003.2,0,4.4
2023-01-24T14:00,10.8,57,8.4,0.00,0,1026.2,1002.7,4,5.2
2023-01-24T15:00,11.2,57,9.0,0.00,1,1025.8,1002.3,31,4.4
2023-01-24T16:00,11.7,55,9.9,0.00,3,1025.9,1002.5,90,1.1
2023-01-24T17:00,9.3,78,7.3,0.00,3,1026.1,1002.5,89,6.5
2023-01-24T18:00,6.9,76,4.2,0.00,1,1026.7,1002.9,30,7.8
2023-01-24T19:00,4.8,82,1.8,0.00,0,1027.2,1003.2,2,8.3
2023-01-24T20:00,4.8,80,1.9,0.00,0,1027.7,1003.7,6,7.2
2023-01-24T21:00,3.7,84,0.8,0.00,0,1028.1,1004.0,5,6.9
2023-01-24T22:00,3.0,87,0.1,0.00,0,1028.6,1004.4,0,6.6
2023-01-24T23:00,2.2,88,-0.7,0.00,0,1029.0,1004.7,0,6.4
2023-01-25T00:00,1.7,89,-1.6,0.00,0,1029.0,1004.7,0,8.4
2023-01-25T01:00,1.4,87,-1.9,0.00,0,1029.0,1004.6,0,7.5
2023-01-25T02:00,0.8,86,-2.7,0.00,0,1029.1,1004.7,0,8.5
2023-01-25T03:00,0.8,85,-2.8,0.00,0,1029.5,1005.1,0,8.3
2023-01-25T04:00,0.5,85,-3.1,0.00,0,1029.4,1005.0,0,8.4
2023-01-25T05:00,-0.1,85,-3.8,0.00,0,1029.5,1005.0,0,8.9
2023-01-25T06:00,-0.1,85,-3.7,0.00,0,1029.8,1005.3,0,8.2
2023-01-25T07:00,-0.2,84,-3.9,0.00,0,1030.3,1005.8,0,9.0
2023-01-25T08:00,-0.2,84,-4.0,0.00,0,1030.8,1006.3,0,9.0
2023-01-25T09:00,3.3,76,0.4,0.00,0,1031.3,1007.1,0,5.2
2023-01-25T10:00,5.8,73,3.4,0.00,0,1031.6,1007.6,0,3.5
2023-01-25T11:00,7.9,66,5.6,0.00,0,1031.6,1007.7,0,3.9
2023-01-25T12:00,9.5,61,7.2,0.00,0,1031.4,1007.7,0,3.6
2023-01-25T13:00,10.4,60,7.8,0.00,0,1030.4,1006.8,0,7.1
2023-01-25T14:00,10.8,61,8.0,0.00,0,1029.8,1006.2,0,8.7
2023-01-25T15:00,11.0,60,8.5,0.00,0,1029.5,1005.9,0,7.1
2023-01-25T16:00,10.9,62,8.6,0.00,0,1029.5,1005.9,0,6.0
2023-01-25T17:00,8.8,81,7.0,0.00,0,1029.6,1005.9,0,5.6
2023-01-25T18:00,7.4,77,4.9,0.00,0,1029.7,1005.8,0,7.2
2023-01-25T19:00,7.9,74,5.6,0.00,0,1029.9,1006.1,0,5.6
2023-01-25T20:00,3.7,85,0.6,0.00,0,1030.5,1006.3,0,8.3
2023-01-25T21:00,2.9,86,-0.2,0.00,0,1030.7,1006.4,0,7.4
2023-01-25T22:00,2.1,87,-1.0,0.00,0,1030.3,1006.0,0,6.4
2023-01-25T23:00,1.1,89,-2.0,0.00,0,1030.0,1005.6,2,6.2
2023-01-26T00:00,0.4,91,-3.0,0.00,0,1029.7,1005.2,5,8.1
2023-01-26T01:00,0.9,89,-2.2,0.00,0,1029.4,1005.0,0,6.1
2023-01-26T02:00,0.3,89,-3.0,0.00,0,1028.9,1004.4,1,6.9
2023-01-26T03:00,0.3,89,-3.0,0.00,1,1028.5,1004.1,20,6.8
2023-01-26T04:00,1.0,88,-2.5,0.00,1,1028.1,1003.7,31,8.9
2023-01-26T05:00,1.3,88,-2.1,0.00,1,1027.6,1003.3,27,8.6
2023-01-26T06:00,1.6,88,-1.6,0.00,2,1027.3,1003.0,64,7.1
2023-01-26T07:00,2.4,88,-0.6,0.00,2,1027.2,1003.0,51,6.9
2023-01-26T08:00,3.4,89,0.5,0.00,1,1027.0,1002.9,43,7.4
2023-01-26T09:00,5.0,85,2.0,0.00,1,1027.2,1003.2,45,9.3
2023-01-26T10:00,7.0,79,4.1,0.00,0,1026.5,1002.7,10,9.8
2023-01-26T11:00,8.4,69,5.0,0.00,1,1026.5,1002.8,22,12.4
2023-01-26T12:00,9.4,71,7.1,0.00,1,1024.9,1001.3,35,7.3
2023-01-26T13:00,10.3,70,7.7,0.00,2,1023.6,1000.1,59,10.0
2023-01-26T14:00,10.2,72,7.0,0.00,0,1022.1,998.6,18,14.3
2023-01-26T15:00,11.0,66,7.8,0.00,0,1021.6,998.2,15,13.7
2023-01-26T16:00,10.9,62,7.3,0.00,0,1021.6,998.2,14,15.2
2023-01-26T17:00,9.6,66,6.7,0.00,0,1021.9,998.4,2,9.7
2023-01-26T18:00,7.9,68,4.7,0.00,0,1022.5,998.8,11,10.4
2023-01-26T19:00,6.8,74,3.7,0.00,0,1022.9,999.1,2,9.4
2023-01-26T20:00,6.5,77,3.4,0.00,0,1023.1,999.3,13,10.2
2023-01-26T21:00,6.0,80,3.1,0.00,0,1023.7,999.9,12,9.0
2023-01-26T22:00,5.1,84,2.3,0.00,0,1023.8,999.9,11,8.3
2023-01-26T23:00,4.9,86,2.1,0.00,0,1024.0,1000.1,4,8.3
2023-01-27T00:00,3.5,89,0.0,0.00,0,1023.8,999.7,20,11.2
2023-01-27T01:00,3.2,87,0.1,0.00,0,1023.7,999.6,6,8.4
2023-01-27T02:00,3.5,86,0.6,0.00,0,1023.5,999.5,5,7.6
2023-01-27T03:00,3.8,86,0.9,0.00,0,1023.5,999.5,12,7.8
2023-01-27T04:00,3.4,86,0.4,0.00,0,1023.5,999.4,5,7.2
2023-01-27T05:00,3.1,85,-0.0,0.00,0,1023.8,999.7,11,8.2
2023-01-27T06:00,3.3,86,0.1,0.00,0,1023.8,999.7,7,8.4
2023-01-27T07:00,3.3,87,0.3,0.00,0,1024.2,1000.1,4,7.6
2023-01-27T08:00,2.7,89,-0.5,0.00,0,1024.3,1000.2,4,8.3
2023-01-27T09:00,5.7,82,3.0,0.00,0,1024.8,1000.9,14,7.2
2023-01-27T10:00,8.1,72,5.0,0.00,0,1025.3,1001.6,7,11.2
2023-01-27T11:00,9.2,68,5.9,0.00,0,1025.1,1001.5,1,12.2
2023-01-27T12:00,10.7,60,6.9,0.00,0,1024.2,1000.7,4,15.2
2023-01-27T13:00,11.5,54,7.5,0.00,0,1023.4,1000.0,2,15.6
2023-01-27T14:00,11.5,52,7.1,0.00,0,1022.9,999.5,20,18.2
2023-01-27T15:00,11.4,50,6.9,0.00,1,1022.7,999.3,25,18.6
2023-01-27T16:00,10.9,52,6.6,0.00,0,1022.8,999.4,18,16.3
2023-01-27T17:00,9.5,57,5.9,0.00,0,1023.3,999.8,4,12.3
2023-01-27T18:00,7.4,63,3.7,0.00,0,1023.7,1000.0,3,12.3
2023-01-27T19:00,6.7,67,2.9,0.00,0,1024.4,1000.6,0,12.6
2023-01-27T20:00,5.9,71,2.3,0.00,0,1025.0,1001.1,0,11.9
2023-01-27T21:00,5.2,74,1.6,0.00,0,1025.3,1001.4,0,10.8
2023-01-27T22:00,4.4,78,0.9,0.00,0,1025.5,1001.5,1,10.1
2023-01-27T23:00,3.5,82,0.3,0.00,0,1025.8,1001.7,1,8.3
2023-01-28T00:00,3.1,85,0.0,0.00,0,1025.6,1001.5,4,7.6
2023-01-28T01:00,2.4,87,-0.8,0.00,0,1025.3,1001.1,4,7.6
2023-01-28T02:00,1.7,87,-1.6,0.00,0,1025.5,1001.3,20,8.0
